REFNumber,X_IMAGE,Y_IMAGE,MAG_ISO,ra,dec,magcal_iso,magcal_iso_rms,magcal_local,magcal_local_rms,ExposureDate,FLUX_ISO,MAG_APER,MAG_AUTO,KRON_RADIUS,BACKGROUND,FLUX_MAX,THETA_J2000,ELLIPTICITY,ISOAREA_WORLD,FWHM_IMAGE,FWHM_WORLD,plate_dist,Blendedmag,limiting_mag_local,magcal_local_error,dradRMS2,magcor_local,extinction,gsc_bin_index,series,plateNumber,NUMBER,versionId,AFLAGS,BFLAGS,ISO0,ISO1,ISO2,ISO3,ISO4,ISO5,ISO6,ISO7,npoints_local,rejectFlag,local_bin_index,seriesId,exposureNumber,solutionNumber,spatial_bin,mosaicNumber,quality,plateVersionId,magdep_bin,magcal_magdep,magcal_magdep_rms,ra_2,dec_2,RaPM,DecPM,A2FLAGS,B2FLAGS,timeAccuracy,maskIndex
420031291440404,9673.531,17247.105,-12.9164,300.803891,44.067692,12.629861,0.216911,12.371426,0.18324,2411313.525172,146746.6,-11.5874,-12.9348,3.73,3561.65,2145.645,81.07,0.416,2.7E-5,15.03,0.007478,3.1612,0.0,13.529662,0.135368,1.226218,-0.208713,0.466,143250819,i,83,398770,98,0,1349451776,109,104,98,87,66,51,42,17,49,0,1977,19,0,0,4,0,0,98,1131,12.371426,99.0,300.803889,44.067697,0.6,-1.3,0,0,7.0E-4,0
420031291440404,2224.134,9766.208,-10.4167,300.803318,44.066836,12.022388,0.300029,11.677582,0.31431,2411521.710479,14679.04,-8.8053,-10.4706,3.5,7353.113,221.1279,61.92,0.348,2.4E-5,18.27,0.009086,3.2833,0.0,12.493753,0.219977,2.474816,-0.143988,0.471,143250819,i,1263,315842,98,0,1349451776,93,83,71,54,37,15,5,1,51,0,1106,19,0,0,4,0,0,98,-1,11.677582,99.0,300.80389,44.067697,0.6,-1.3,0,0,7.0E-4,0
420031291440404,1454.88,7215.603,-13.2524,300.80373,44.067873,12.788801,0.18621,12.374711,0.17424,2411610.664676,199962.5,-11.297,-13.4101,3.5,3618.923,1765.873,60.97,0.052,4.9E-5,16.12,0.008013,4.0865,0.0,13.773722,0.121028,2.141384,-0.011363,0.42,143250819,i,1756,272852,98,0,1349451776,200,183,165,144,114,93,56,17,52,0,804,19,0,0,6,0,0,98,912,12.374711,99.0,300.80389,44.067696,0.6,-1.3,0,0,7.0E-4,0
420031291440404,16379.448,7209.352,-13.4386,300.80386,44.067516,12.74321,0.228735,12.265595,0.228735,2411640.603144,237385.5,-11.1596,-13.5246,3.5,4446.2,1527.739,-24.57,0.231,6.3E-5,21.71,0.010782,4.2582,0.0,13.016135,99.0,2.039257,-0.004919,0.436,143250819,i,1893,137897,98,268435456,1349189632,260,249,222,194,151,116,73,28,22,1,847,19,0,0,8,1,0,98,531,12.270514,99.0,300.80389,44.067696,0.6,-1.3,0,0,7.0E-4,0
420031291440404,2321.977,17760.391,-12.7381,300.802711,44.068873,12.598775,0.570025,12.332652,0.212361,2411692.454416,124516.2,-11.0663,-13.5006,5.46,3441.877,1747.034,-37.68,0.518,3.2E-5,21.22,0.010526,4.6336,0.0,13.092428,0.167439,1.901222,-0.201178,0.432,143250819,i,2302,859625,98,100663296,1349388291,127,121,105,84,67,50,19,4,33,0,2006,19,0,0,7,0,0,98,742,12.37193,0.145158,300.80389,44.067696,0.6,-1.3,0,0,7.0E-4,0
420031291440404,8883.82,13132.532,-12.6389,300.803852,44.068004,12.819937,0.17478,12.252994,0.153163,2411698.539212,113644.8,-11.7768,-12.7983,3.5,4252.882,2573.858,-69.37,0.226,1.8E-5,8.75,0.004364,1.0788,0.0,13.812484,0.169428,1.253704,-0.049851,0.599,143250819,i,2351,143235,98,0,1349453824,70,65,62,52,40,33,23,12,90,0,1475,19,0,0,1,0,0,98,636,12.208713,0.116098,300.80389,44.067696,0.6,-1.3,0,0,7.0E-4,0
420031291440404,8673.812,13363.981,-12.8873,300.803987,44.067833,12.974179,0.137121,12.382859,0.138456,2411720.480641,142858.3,-11.4167,-13.1087,4.92,3875.39,2009.346,83.28,0.266,3.4E-5,13.21,0.006587,1.1907,0.0,13.595815,0.123016,1.155632,-0.032335,0.605,143250819,i,2513,765811,98,128,1349451776,138,133,118,100,80,66,33,11,58,0,1524,19,0,0,1,0,16,98,655,12.382859,99.0,300.80389,44.067696,0.6,-1.3,0,0,7.0E-4,0
420031291440404,8990.465,13329.77,-12.9516,300.803753,44.067664,12.992297,0.144802,12.325114,0.1129,2411746.447996,151573.0,-11.7781,-13.0365,4.34,3845.299,2575.041,69.03,0.306,3.3E-5,9.62,0.004798,1.1825,0.0,14.406917,0.166553,1.407206,-0.097602,0.749,143250819,i,2801,683032,98,0,1349451776,131,119,105,79,62,48,32,14,144,0,1525,19,0,0,1,0,0,98,655,12.325114,99.0,300.80389,44.067696,0.6,-1.3,0,0,7.0E-4,0
420031291440404,3005.193,12225.03,-11.5937,300.803921,44.067688,12.295444,2.12805,12.050543,99.0,2411986.572432,43400.56,-10.6637,-11.5377,3.5,4186.926,1226.653,63.88,0.039,1.5E-5,12.29,0.006117,2.905,0.0,12.649759,0.127623,1.247943,-0.176633,0.398,143250819,i,4197,1101036,98,33560576,1349386240,61,58,51,44,38,25,19,10,35,0,1358,19,0,0,4,0,0,98,-1,12.050543,99.0,300.80389,44.067696,0.6,-1.3,0,0,7.0E-4,0
420031291440404,5154.864,2712.346,-12.9089,300.806129,44.068247,12.299074,0.412524,11.872244,0.412524,2412335.583798,145733.6,-10.5838,-13.3518,6.03,2677.412,1985.45,24.79,0.491,3.7E-5,25.98,0.01289,4.4745,0.0,12.437988,99.0,0.600037,-0.377951,0.401,143250819,i,6786,48930,98,310378624,1349126146,152,134,106,80,41,18,6,2,10,1,314,19,0,0,7,0,16,98,404,11.685829,0.191076,300.80389,44.067696,0.6,-1.3,0,0,7.0E-4,0
