REFNumber,X_IMAGE,Y_IMAGE,MAG_ISO,ra,dec,magcal_iso,magcal_iso_rms,magcal_local,magcal_local_rms,ExposureDate,FLUX_ISO,MAG_APER,MAG_AUTO,KRON_RADIUS,BACKGROUND,FLUX_MAX,THETA_J2000,ELLIPTICITY,ISOAREA_WORLD,FWHM_IMAGE,FWHM_WORLD,plate_dist,Blendedmag,limiting_mag_local,magcal_local_error,dradRMS2,magcor_local,extinction,gsc_bin_index,series,plateNumber,NUMBER,versionId,AFLAGS,BFLAGS,ISO0,ISO1,ISO2,ISO3,ISO4,ISO5,ISO6,ISO7,npoints_local,rejectFlag,local_bin_index,seriesId,exposureNumber,solutionNumber,spatial_bin,mosaicNumber,quality,plateVersionId,magdep_bin,magcal_magdep,magcal_magdep_rms,ra_2,dec_2,RaPM,DecPM,A2FLAGS,B2FLAGS,timeAccuracy,maskIndex
420041161443611,9313.909,18320.988,-13.0538,301.047633,44.60299,12.569601,0.202818,12.099399,0.202818,2411313.525207,166535.8,-11.5654,-13.1557,3.5,3333.269,2127.039,88.33,0.52,2.9E-5,18.02,0.008957,3.67,0.0,12.129798,99.0,1.169585,-0.060654,0.464,143811063,i,83,428646,98,268443648,1349124096,119,112,104,90,72,51,37,17,28,1,2076,19,0,0,5,0,0,98,770,12.099399,99.0,301.048082,44.603053,4.6,-0.7,0,0,7.0E-4,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411521.709441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.228031,0.0,0.0,0.0,0.0,0,i,1263,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,2048,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0
420041161443611,1165.567,8309.684,-13.4357,301.048098,44.603103,12.628681,0.168625,12.148201,0.115861,2411610.664653,236739.9,-11.3814,-13.4677,3.5,3616.732,2013.432,28.36,0.092,5.6E-5,15.73,0.00782,4.0028,0.0,13.616898,0.157868,1.851626,0.052063,0.42,143811063,i,1756,308760,98,0,1349453824,233,220,194,175,147,106,58,22,40,0,903,19,0,0,6,0,0,98,532,12.08373,0.104364,301.048084,44.603053,4.6,-0.7,0,0,7.0E-4,0
420041161443611,15953.2,8262.368,-12.8458,301.047916,44.604483,13.178948,0.199054,12.677449,0.105036,2411640.603147,137508.1,-11.3791,-13.1422,3.5,4621.478,1643.868,-55.0,0.254,3.4E-5,16.25,0.008073,3.8561,0.0,13.354282,0.154413,1.963932,0.099281,0.435,143811063,i,1893,154413,98,0,1349451779,136,127,114,97,80,68,47,28,80,0,945,19,0,0,6,1,0,98,550,12.677449,99.0,301.048084,44.603053,4.6,-0.7,0,0,7.0E-4,0
420041161443611,8527.772,14203.851,-12.7398,301.048284,44.602976,12.698083,0.172313,12.14829,0.124136,2411698.539258,124710.5,-11.7672,-12.8939,3.5,4091.547,2557.392,-84.53,0.214,2.0E-5,9.16,0.004566,1.6112,0.0,13.829634,0.156532,1.251863,-0.071673,0.594,143811063,i,2351,157187,98,0,1349451776,84,76,68,61,54,42,29,12,51,0,1624,19,0,0,1,0,0,98,674,12.14829,99.0,301.048084,44.603053,4.6,-0.7,0,0,7.0E-4,0
420041161443611,8301.303,14430.471,-13.1743,301.047815,44.603172,12.730142,0.122474,12.105089,0.079365,2411720.480693,186082.2,-11.5143,-13.3619,3.82,3753.73,1928.16,-84.53,0.081,4.6E-5,12.68,0.006319,1.7358,0.0,13.562082,0.109079,1.281721,-0.004742,0.601,143811063,i,2513,824977,98,128,1349453824,181,164,143,117,88,60,37,18,178,0,1623,19,0,0,1,0,16,98,673,12.048057,0.095669,301.048084,44.603053,4.6,-0.7,0,0,7.0E-4,0
420041161443611,8631.378,14399.994,-13.0848,301.047652,44.602932,12.820173,0.147531,12.150749,0.099723,2411746.448045,171363.7,-11.8192,-13.2,3.5,3590.715,2655.191,58.58,0.202,3.5E-5,10.06,0.005015,1.7076,0.0,14.404676,0.167701,1.464071,-0.095941,0.741,143811063,i,2801,764936,98,0,1349451776,141,122,108,91,74,58,41,24,74,0,1624,19,0,0,1,0,0,98,674,12.150749,99.0,301.048084,44.603053,4.6,-0.7,0,0,7.0E-4,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411986.570025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.66817,0.0,0.0,0.0,0.0,0,i,4197,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,2048,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0
420041161443611,4824.478,3794.776,-13.2248,301.048889,44.602767,12.512036,0.268004,12.394518,0.196284,2412335.58377,194942.3,-11.1237,-13.5623,4.1,3018.562,2176.355,-76.66,0.099,4.4E-5,25.42,0.012622,4.0622,0.0,13.200472,0.189825,1.007303,-0.316264,0.401,143811063,i,6786,105893,98,33554560,1349388288,176,160,122,97,60,26,8,5,38,0,413,19,0,0,6,0,16,98,422,12.310847,0.16782,301.048087,44.603053,4.6,-0.7,0,0,7.0E-4,0
420041161443611,4187.365,3294.833,-13.0924,301.049481,44.604486,12.850413,0.508503,12.551926,0.186554,2412345.558759,172564.3,-11.2,-13.4823,5.71,3066.815,1726.798,50.93,0.333,4.0E-5,26.11,0.012965,4.4351,0.0,13.223241,0.175143,1.898165,-0.088666,0.4,143811063,i,6847,71206,98,41943168,1349386242,167,161,144,131,97,64,33,8,34,0,362,19,0,0,7,0,17,98,821,12.551926,99.0,301.048087,44.603053,4.6,-0.7,0,0,7.0E-4,0
