REFNumber,X_IMAGE,Y_IMAGE,MAG_ISO,ra,dec,magcal_iso,magcal_iso_rms,magcal_local,magcal_local_rms,ExposureDate,FLUX_ISO,MAG_APER,MAG_AUTO,KRON_RADIUS,BACKGROUND,FLUX_MAX,THETA_J2000,ELLIPTICITY,ISOAREA_WORLD,FWHM_IMAGE,FWHM_WORLD,plate_dist,Blendedmag,limiting_mag_local,magcal_local_error,dradRMS2,magcor_local,extinction,gsc_bin_index,series,plateNumber,NUMBER,versionId,AFLAGS,BFLAGS,ISO0,ISO1,ISO2,ISO3,ISO4,ISO5,ISO6,ISO7,npoints_local,rejectFlag,local_bin_index,seriesId,exposureNumber,solutionNumber,spatial_bin,mosaicNumber,quality,plateVersionId,magdep_bin,magcal_magdep,magcal_magdep_rms,ra_2,dec_2,RaPM,DecPM,A2FLAGS,B2FLAGS,timeAccuracy,maskIndex
420041471442211,9297.652,17852.014,-12.9477,301.061418,44.369955,12.59141,0.20576,12.122546,0.20576,2411313.5252,151038.0,-11.3655,-13.0756,3.5,3427.809,2095.421,85.37,0.538,2.8E-5,18.44,0.009168,3.4373,0.0,12.131136,99.0,1.077461,-0.060654,0.465,143564528,i,83,415944,98,268443648,1349124096,111,107,98,80,64,43,28,6,28,1,2026,19,0,0,5,0,0,98,751,12.122546,99.0,301.061349,44.369835,-1.5,-6.0,0,0,7.0E-4,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411521.709441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.227031,0.0,0.0,0.0,0.0,0,i,1263,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,2048,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0
420041471442211,1119.26,7846.287,-12.8369,301.061117,44.371485,13.117077,0.214164,12.697089,0.178868,2411610.664669,136384.2,-11.2463,-12.9339,3.5,3580.278,1510.608,-74.09,0.495,3.8E-5,21.59,0.010732,4.1064,0.0,13.768758,0.141248,2.217924,-0.005256,0.42,143564528,i,1756,293016,98,79691776,1349386243,155,147,131,107,86,64,40,14,47,0,853,19,0,0,6,0,0,98,912,12.697089,99.0,301.061349,44.369833,-1.5,-6.0,0,0,7.0E-4,0
420041471442211,15966.385,7790.597,-13.1896,301.06126,44.369912,12.914753,0.186931,12.40995,0.163064,2411640.603154,188730.2,-11.1502,-13.4301,3.5,4613.176,1620.881,-22.9,0.088,5.1E-5,20.15,0.010013,3.9505,0.0,13.350978,0.145162,1.752241,0.090227,0.435,143564528,i,1893,146704,98,0,1349451776,207,193,174,141,101,65,43,8,31,0,895,19,0,0,6,1,0,98,531,12.40995,99.0,301.061349,44.369833,-1.5,-6.0,0,0,7.0E-4,0
420041471442211,8510.751,13735.688,-12.5151,301.061332,44.369658,12.961902,0.175201,12.405217,0.148817,2411698.539245,101404.7,-11.6316,-12.7324,4.34,4146.221,2483.987,37.11,0.091,1.7E-5,10.29,0.005129,1.3789,0.0,13.822742,0.166027,1.349585,-0.055427,0.595,143564528,i,2351,150934,98,0,1349451776,68,65,58,49,39,24,17,6,90,0,1574,19,0,0,1,0,0,98,1054,12.405217,99.0,301.061349,44.369833,-1.5,-6.0,0,0,7.0E-4,0
420041471442211,8291.072,13961.942,-12.7586,301.061294,44.369847,13.07725,0.14169,12.442418,0.138456,2411720.480674,126896.4,-11.3231,-12.9464,4.41,3816.214,1609.493,64.12,0.319,3.3E-5,13.53,0.006744,1.5054,0.0,13.552303,0.132539,1.172877,0.014892,0.602,143564528,i,2513,801242,98,128,1349453824,134,125,112,97,77,56,39,20,46,0,1573,19,0,0,1,0,16,98,673,12.401051,0.095669,301.061349,44.369833,-1.5,-6.0,0,0,7.0E-4,0
420041471442211,8614.89,13931.749,-13.0506,301.061535,44.369545,12.86621,0.147042,12.207982,0.115773,2411746.448024,166043.3,-11.8149,-13.1174,3.5,3661.413,2643.179,65.5,0.26,3.3E-5,10.68,0.005327,1.4745,0.0,14.415872,0.170814,1.590024,-0.099952,0.743,143564528,i,2801,728941,98,0,1349451776,133,124,108,87,72,52,37,18,142,0,1574,19,0,0,1,0,0,98,655,12.207982,99.0,301.061349,44.369833,-1.5,-6.0,0,0,7.0E-4,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411986.570025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.678768,0.0,0.0,0.0,0.0,0,i,4197,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,2048,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0
420041471442211,4802.353,3324.177,-12.1248,301.058117,44.36896,12.599268,0.588341,12.198268,0.588341,2412335.583787,70781.62,-10.887,-12.7497,5.37,2963.693,1725.383,68.34,0.566,1.7E-5,16.89,0.008385,4.274,0.0,12.500841,99.0,99.0,-0.336903,0.401,143564528,i,6786,82616,98,302030976,23726083,71,67,53,41,28,15,5,5,12,5,363,19,0,0,7,0,16,98,422,12.083773,0.16782,301.061348,44.36983,-1.5,-6.0,0,0,7.0E-4,0
420041471442211,4158.495,2822.466,-11.8681,301.060154,44.36983,13.335873,0.642211,13.032543,99.0,2412345.558773,55879.81,-11.0014,-12.6356,5.67,2800.136,1656.526,24.81,0.423,1.4E-5,13.38,0.00664,4.6455,0.0,13.218398,0.175143,1.069125,-0.088666,0.4,143564528,i,6847,47984,98,100675712,1349386243,56,51,45,37,23,14,6,4,34,0,311,19,0,0,7,0,17,98,802,13.032543,99.0,301.061348,44.36983,-1.5,-6.0,0,0,7.0E-4,0
420041471442211,4356.742,12975.281,-12.3986,301.061042,44.369865,13.108081,0.189232,12.558375,0.142202,2412347.606603,91083.47,-11.5122,-12.8927,5.7,4588.195,2217.834,86.04,0.429,1.9E-5,10.56,0.005261,2.4039,0.0,13.672875,0.175323,1.071711,0.139978,0.402,143564528,i,6863,280449,98,128,1349451776,76,70,62,48,39,30,20,8,32,0,1462,19,0,0,3,0,17,98,1044,12.558375,99.0,301.061348,44.36983,-1.5,-6.0,0,0,7.0E-4,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2412350.58865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.435394,0.0,0.0,0.0,0.0,0,i,6919,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,2048,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0
420041471442211,11853.013,13244.225,-12.4977,301.060963,44.369664,12.71785,0.147032,12.275551,0.109076,2412360.590199,99784.22,-11.6721,-12.6298,3.5,4008.566,2802.031,-15.22,0.195,2.5E-5,10.04,0.005002,1.9356,0.0,13.789565,0.143648,1.354873,0.037715,0.409,143564528,i,7092,509137,98,128,1349451776,99,79,62,43,35,24,17,11,86,0,1534,19,0,0,2,0,16,98,659,12.275551,99.0,301.061348,44.36983,-1.5,-6.0,0,0,7.0E-4,0
420041471442211,4389.08,12615.747,-12.5414,301.060984,44.369538,13.024724,0.168004,12.455381,0.112288,2412369.548043,103887.5,-11.7145,-12.6848,3.9,4063.623,2501.561,48.3,0.087,2.2E-5,7.36,0.003667,2.299,0.0,12.970657,0.133342,0.731084,0.163859,0.403,143564528,i,7186,404849,98,128,1349451776,88,78,66,53,47,38,25,13,120,0,1412,19,0,0,2,0,17,98,1030,12.455381,99.0,301.061348,44.36983,-1.5,-6.0,0,0,7.0E-4,0
420041471442211,11527.736,12835.428,-13.0292,301.061431,44.369735,12.773136,0.125938,12.356148,0.095562,2412371.52347,162810.8,-11.8346,-13.1475,3.69,3879.48,2602.273,50.46,0.222,3.7E-5,8.44,0.004205,1.6674,0.0,14.666243,0.150713,1.45524,0.018816,0.399,143564528,i,7203,787106,98,128,1349453824,146,129,106,88,75,58,41,22,93,0,1482,19,0,0,1,0,1,98,639,12.375926,0.091882,301.061348,44.36983,-1.5,-6.0,0,0,7.0E-4,0
420041471442211,4445.303,2674.901,-12.601,301.062469,44.37183,12.810706,0.419864,12.427005,0.217641,2412378.58721,109746.1,-10.9418,-12.9858,3.5,3206.608,1958.669,57.48,0.216,2.6E-5,19.89,0.009873,4.6542,0.0,12.834833,0.176504,0.747139,-0.073135,0.44,143564528,i,7278,37796,103,8396928,1349386243,105,88,73,51,32,18,2,1,31,0,312,19,0,0,7,0,17,103,403,12.427005,99.0,301.061348,44.36983,-1.5,-6.0,0,0,7.0E-4,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2412411.560604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.124216,0.0,0.0,0.0,0.0,0,i,7490,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,2048,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2412451.541764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.693986,0.0,0.0,0.0,0.0,0,i,7754,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,2048,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0
420041471442211,11429.863,2368.716,-11.6236,301.06243,44.369338,12.446642,0.450757,12.050134,0.450757,2412666.765807,44612.8,-10.1062,-11.9955,3.5,4260.488,775.1024,42.84,0.451,2.2E-5,17.72,0.008791,4.4952,0.0,12.309151,99.0,99.0,-0.067709,0.415,143564528,i,8880,127258,98,268476544,1080688640,88,82,70,58,46,33,22,12,16,5,282,19,0,0,7,0,1,98,411,12.050134,99.0,301.061347,44.369828,-1.5,-6.0,0,0,7.0E-4,0
