REFNumber,X_IMAGE,Y_IMAGE,MAG_ISO,ra,dec,magcal_iso,magcal_iso_rms,magcal_local,magcal_local_rms,ExposureDate,FLUX_ISO,MAG_APER,MAG_AUTO,KRON_RADIUS,BACKGROUND,FLUX_MAX,THETA_J2000,ELLIPTICITY,ISOAREA_WORLD,FWHM_IMAGE,FWHM_WORLD,plate_dist,Blendedmag,limiting_mag_local,magcal_local_error,dradRMS2,magcor_local,extinction,gsc_bin_index,series,plateNumber,NUMBER,versionId,AFLAGS,BFLAGS,ISO0,ISO1,ISO2,ISO3,ISO4,ISO5,ISO6,ISO7,npoints_local,rejectFlag,local_bin_index,seriesId,exposureNumber,solutionNumber,spatial_bin,mosaicNumber,quality,plateVersionId,magdep_bin,magcal_magdep,magcal_magdep_rms,ra_2,dec_2,RaPM,DecPM,A2FLAGS,B2FLAGS,timeAccuracy,maskIndex
420065351441643,8347.743,17664.172,-12.7545,301.722713,44.278388,12.594782,0.20623,12.124774,0.20623,2411313.525241,126413.6,-11.3816,-13.013,4.18,3488.633,2136.226,-82.75,0.369,2.5E-5,17.03,0.008469,3.3358,0.0,12.095681,99.0,1.285971,-0.046385,0.462,143465667,i,83,410705,98,268443648,1349126144,104,100,86,72,56,35,14,4,24,1,2023,19,0,0,5,0,0,98,750,12.090252,0.057958,301.722913,44.278462,-1.5,1.4,0,0,7.0E-4,0
420065351441643,918.326,10263.596,-9.9991,301.724237,44.280128,12.247944,2.033274,11.620076,2.033274,2411521.710417,9992.037,-8.8904,-10.5306,3.5,7289.137,211.6121,71.82,0.527,1.8E-5,17.22,0.008559,3.8928,0.0,12.290836,99.0,99.0,-0.249599,0.474,143465667,i,1263,338750,98,276863104,1214906370,70,56,38,25,16,10,6,3,10,5,1152,19,0,0,7,0,8,98,-1,11.620076,99.0,301.722913,44.278462,-1.5,1.4,0,0,7.0E-4,0
420065351441643,15027.78,7547.503,-13.157,301.722602,44.27864,12.976528,0.206716,12.382048,0.091112,2411640.6032,183152.1,-11.2003,-13.2461,4.72,4880.583,1754.629,-41.44,0.193,4.4E-5,18.76,0.009326,3.5846,0.0,13.70965,0.159658,1.337372,0.10328,0.434,143465667,i,1893,142712,98,0,1349453824,176,169,153,138,117,95,48,12,43,0,893,19,0,0,5,1,0,98,529,12.324578,0.159458,301.722913,44.278463,-1.5,1.4,0,0,7.0E-4,0
420065351441643,7561.087,13553.347,-12.5891,301.723352,44.278724,12.878308,0.175332,12.34019,0.154794,2411698.539276,108555.3,-11.6419,-12.8443,4.48,4094.452,2509.671,78.35,0.391,1.9E-5,12.22,0.006092,1.405,0.0,13.841309,0.142766,1.232245,-0.087346,0.59,143465667,i,2351,148537,98,0,1349453824,79,73,57,49,33,26,21,12,75,0,1521,19,0,0,1,0,0,98,654,12.308932,0.13187,301.722912,44.278463,-1.5,1.4,0,0,7.0E-4,0
420065351441643,7345.491,13763.141,-12.5812,301.722494,44.278488,13.209602,0.148129,12.57281,0.100424,2411720.48069,107767.1,-11.1965,-13.0099,5.45,3830.821,1491.663,78.29,0.278,3.0E-5,12.67,0.006316,1.5551,0.0,13.550343,0.106901,1.270202,0.003612,0.596,143465667,i,2513,789656,98,128,1349451776,124,117,97,78,62,52,42,19,154,0,1570,19,0,0,1,0,16,98,653,12.57281,99.0,301.722912,44.278463,-1.5,1.4,0,0,7.0E-4,0
420065351441643,7667.873,13744.747,-12.7366,301.722298,44.278292,13.236145,0.146727,12.534062,0.112756,2411746.448019,124351.2,-11.6674,-12.7145,4.46,3702.248,2334.745,58.88,0.279,2.9E-5,8.47,0.004223,1.4741,0.0,14.372017,0.158355,1.699252,-0.066377,0.737,143465667,i,2801,714313,98,0,1349451776,119,109,92,81,60,47,36,18,96,0,1572,19,0,0,1,0,0,98,1053,12.534062,99.0,301.722912,44.278463,-1.5,1.4,0,0,7.0E-4,0
420065351441643,3402.998,12813.461,-12.7714,301.721958,44.27814,12.744052,0.191092,12.233762,0.137483,2412347.606642,128401.4,-11.4827,-13.228,4.79,4475.535,1878.83,83.33,0.498,2.8E-5,17.74,0.008832,2.8157,0.0,13.712291,0.134231,1.444852,0.092274,0.402,143465667,i,6863,277639,98,128,1349453824,114,111,94,79,59,40,27,14,43,0,1459,19,0,0,3,0,17,98,1023,12.193083,0.100694,301.722911,44.278463,-1.5,1.4,0,0,7.0E-4,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2412350.58865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.431665,0.0,0.0,0.0,0.0,0,i,6919,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,2048,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0
420065351441643,10909.771,13027.113,-12.2644,301.722891,44.278485,12.8631,0.141411,12.462586,99.0,2412360.590243,80495.7,-11.698,-12.3179,3.5,4073.154,2650.472,81.82,0.195,1.7E-5,5.98,0.002979,1.5025,0.0,12.809486,0.096051,0.970289,0.019398,0.408,143465667,i,7092,497238,98,12416,1349386240,69,60,51,42,37,26,22,12,65,0,1481,19,0,0,1,0,16,98,658,12.462586,99.0,301.722911,44.278463,-1.5,1.4,0,0,7.0E-4,0
420065351441643,3435.71,12447.538,-12.5073,301.722495,44.278293,13.032171,0.170576,12.373242,0.117777,2412369.548088,100677.4,-11.4302,-12.7406,4.23,4099.442,1879.598,17.28,0.161,2.3E-5,10.16,0.005059,2.7241,0.0,12.671071,0.111966,0.903432,0.233477,0.402,143465667,i,7186,398459,98,8320,1349386240,91,88,75,66,58,48,32,12,62,0,1409,19,0,0,3,0,17,98,1028,12.373242,99.0,301.722911,44.278463,-1.5,1.4,0,0,7.0E-4,0
420065351441643,10584.511,12620.777,-13.1032,301.72278,44.27823,12.668836,0.126693,12.246681,0.111493,2412371.523516,174291.3,-11.9602,-13.2128,3.5,3890.135,2919.363,67.66,0.413,4.2E-5,9.09,0.004531,1.2294,0.0,14.661076,0.120452,1.30669,0.024871,0.399,143465667,i,7203,772330,98,128,1349451778,165,133,100,85,67,52,39,22,145,0,1430,19,0,0,1,0,1,98,638,12.246681,99.0,301.722911,44.278463,-1.5,1.4,0,0,7.0E-4,0
420065351441643,3253.65,12450.835,-12.9362,301.722363,44.278272,12.71059,0.180068,12.363315,99.0,2412672.696889,149440.3,-11.5645,-13.0256,3.53,4323.964,2036.097,67.46,0.06,3.3E-5,10.58,0.005268,2.834,0.0,13.382725,0.099155,1.065988,-0.065025,0.398,143465667,i,8962,288857,98,4096,1349451776,139,132,116,100,83,65,45,18,37,0,1409,19,0,0,3,0,0,98,1028,12.363315,99.0,301.722911,44.278464,-1.5,1.4,0,0,7.0E-4,0
420065351441643,10519.228,12722.599,-11.8255,301.722628,44.278228,12.699212,0.180462,12.259189,0.166928,2412674.755513,53727.23,-10.9651,-12.017,3.5,5894.047,1276.631,42.84,0.08,1.7E-5,8.51,0.004244,1.2568,0.0,13.615546,0.135903,0.915463,0.055631,0.421,143465667,i,8993,237723,98,128,1349453824,71,61,51,42,34,29,18,7,69,0,1430,19,0,0,1,2,17,98,638,12.219432,0.125113,301.722911,44.278464,-1.5,1.4,0,0,7.0E-4,0
420065351441643,3485.088,12770.019,-12.5925,301.722997,44.278491,12.797099,0.15572,12.374463,0.139216,2412684.662491,108894.0,-11.4747,-12.8942,4.8,3849.946,2130.935,80.71,0.412,2.6E-5,11.29,0.005619,2.7492,0.0,12.817364,0.191432,0.980425,0.012624,0.398,143465667,i,9114,318473,98,8320,1349386240,103,91,80,67,51,35,22,11,75,0,1460,19,0,0,3,0,17,98,1029,12.374463,99.0,301.722911,44.278464,-1.5,1.4,0,0,7.0E-4,0
