REFNumber,X_IMAGE,Y_IMAGE,MAG_ISO,ra,dec,magcal_iso,magcal_iso_rms,magcal_local,magcal_local_rms,ExposureDate,FLUX_ISO,MAG_APER,MAG_AUTO,KRON_RADIUS,BACKGROUND,FLUX_MAX,THETA_J2000,ELLIPTICITY,ISOAREA_WORLD,FWHM_IMAGE,FWHM_WORLD,plate_dist,Blendedmag,limiting_mag_local,magcal_local_error,dradRMS2,magcor_local,extinction,gsc_bin_index,series,plateNumber,NUMBER,versionId,AFLAGS,BFLAGS,ISO0,ISO1,ISO2,ISO3,ISO4,ISO5,ISO6,ISO7,npoints_local,rejectFlag,local_bin_index,seriesId,exposureNumber,solutionNumber,spatial_bin,mosaicNumber,quality,plateVersionId,magdep_bin,magcal_magdep,magcal_magdep_rms,ra_2,dec_2,RaPM,DecPM,A2FLAGS,B2FLAGS,timeAccuracy,maskIndex
420025361440040,9790.136,17135.02,-12.8281,300.723924,44.011287,12.71178,0.22069,12.456413,0.131411,2411313.525164,135285.0,-11.4689,-12.845,3.5,3581.806,2122.747,78.59,0.483,2.6E-5,16.83,0.008372,3.1157,0.0,13.53273,0.132444,1.135767,-0.212497,0.466,143184572,i,83,395644,98,0,1349451776,104,101,93,85,67,40,20,9,44,0,1978,19,0,0,4,0,0,98,1131,12.456413,99.0,300.723481,44.011093,-5.4,0.3,0,0,7.0E-4,0
420025361440040,2333.615,9646.252,-9.2111,300.723858,44.009748,12.77388,1.576072,12.493153,99.0,2411521.710487,4835.566,-8.523,-9.6966,4.09,7376.661,167.716,-0.14,0.553,1.0E-5,11.59,0.005767,3.2414,0.0,12.557832,0.252141,2.280281,-0.219165,0.471,143184572,i,1263,309697,98,14336,1349386240,41,40,39,37,29,20,12,7,35,0,1056,19,0,0,4,0,0,98,-1,12.493153,99.0,300.72348,44.011093,-5.4,0.3,0,0,7.0E-4,0
420025361440040,1564.201,7096.21,-13.1581,300.723695,44.011522,12.867937,0.192678,12.450446,0.141866,2411610.664676,183326.4,-11.1914,-13.2952,4.66,3676.833,2022.411,64.48,0.043,4.7E-5,14.09,0.007004,4.0662,0.0,13.8033,0.121028,2.141384,-0.011363,0.42,143184572,i,1756,268838,98,0,1349451776,194,182,153,121,94,63,34,14,52,0,804,19,0,0,6,0,0,98,893,12.450446,99.0,300.723479,44.011093,-5.4,0.3,0,0,7.0E-4,0
420025361440040,16503.916,7103.817,-12.3248,300.7234,44.010843,13.217922,0.391863,12.714352,0.391863,2411640.60314,85094.9,-11.1934,-13.0745,5.72,4374.17,1544.675,45.76,0.319,2.2E-5,15.6,0.007747,4.3368,0.0,12.99018,99.0,2.039257,-0.004919,0.436,143184572,i,1893,135802,98,369106944,1349124099,88,86,82,74,59,43,21,9,22,1,847,19,0,0,8,1,0,98,911,12.714352,99.0,300.723479,44.011093,-5.4,0.3,0,0,7.0E-4,0
420025361440040,2429.01,17634.553,-13.1947,300.725099,44.009245,12.42165,0.472767,12.190828,0.212361,2411692.454408,189612.2,-11.0838,-13.6221,4.3,3420.662,1691.224,-56.95,0.595,5.3E-5,29.08,0.01443,4.5518,0.0,13.127729,0.167439,1.901222,-0.201178,0.432,143184572,i,2302,852587,98,33554432,23988226,211,188,151,121,85,53,26,8,33,0,2006,19,0,0,7,0,0,98,742,12.24402,0.145158,300.723479,44.011093,-5.4,0.3,0,0,7.0E-4,0
420025361440040,9000.366,13018.728,-12.3888,300.72356,44.010856,13.09665,0.178232,12.518609,0.144023,2411698.539204,90266.83,-11.6577,-12.5853,3.5,4295.109,2589.906,3.64,0.184,1.6E-5,8.75,0.004363,1.0291,0.0,13.801386,0.169428,1.253704,-0.049851,0.599,143184572,i,2351,141998,98,0,1349451776,62,56,49,41,29,23,15,7,90,0,1475,19,0,0,1,0,0,98,1035,12.518609,99.0,300.723479,44.011093,-5.4,0.3,0,0,7.0E-4,0
420025361440040,8792.604,13253.645,-12.7681,300.723436,44.011428,13.069893,0.141325,12.492542,0.120347,2411720.480633,128007.2,-11.3624,-13.0938,5.25,3887.41,1763.667,-17.56,0.278,3.3E-5,15.68,0.007815,1.1354,0.0,13.609784,0.123869,1.239699,-0.059939,0.607,143184572,i,2513,759839,98,128,1349451778,135,129,110,86,69,54,36,16,57,0,1525,19,0,0,1,0,16,98,655,12.492542,99.0,300.723478,44.011093,-5.4,0.3,0,0,7.0E-4,0
420025361440040,9107.524,13217.211,-12.8827,300.723481,44.010898,13.074264,0.143833,12.394236,0.106197,2411746.44799,142261.7,-11.7494,-13.0267,3.5,3845.64,2593.079,40.83,0.103,3.2E-5,9.39,0.004683,1.1357,0.0,14.394072,0.156545,1.437322,-0.097602,0.752,143184572,i,2801,675541,98,0,1349451776,129,109,87,74,60,43,27,14,127,0,1526,19,0,0,1,0,0,98,1054,12.394236,99.0,300.723478,44.011093,-5.4,0.3,0,0,7.0E-4,0
420025361440040,3118.896,12108.85,-11.1642,300.723873,44.01085,12.490009,2.50702,12.23043,99.0,2411986.57243,29218.96,-10.4543,-11.5888,4.24,4202.815,1137.016,-31.54,0.578,1.2E-5,13.32,0.006629,2.8377,0.0,12.635081,0.127623,1.247943,-0.176633,0.398,143184572,i,4197,1087606,98,33568768,1349386242,49,43,39,22,20,13,5,3,35,0,1358,19,0,0,4,0,0,98,-1,12.23043,99.0,300.723477,44.011093,-5.4,0.3,0,0,7.0E-4,0
420025361440040,4830.635,12246.525,-12.4714,300.723509,44.011012,12.919955,0.19464,12.471639,99.0,2412347.606606,97399.83,-11.5518,-12.8611,5.4,4703.337,2204.861,-87.74,0.298,1.9E-5,9.05,0.004507,2.052,0.0,13.872008,0.136307,1.058542,0.057034,0.402,143184572,i,6863,266985,98,4224,1349451776,76,71,65,59,44,36,23,8,89,0,1363,19,0,0,2,0,17,98,1024,12.471639,99.0,300.723475,44.011093,-5.4,0.3,0,0,7.0E-4,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2412350.58865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.282276,0.0,0.0,0.0,0.0,0,i,6919,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,2048,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0
