REFNumber,X_IMAGE,Y_IMAGE,MAG_ISO,ra,dec,magcal_iso,magcal_iso_rms,magcal_local,magcal_local_rms,ExposureDate,FLUX_ISO,MAG_APER,MAG_AUTO,KRON_RADIUS,BACKGROUND,FLUX_MAX,THETA_J2000,ELLIPTICITY,ISOAREA_WORLD,FWHM_IMAGE,FWHM_WORLD,plate_dist,Blendedmag,limiting_mag_local,magcal_local_error,dradRMS2,magcor_local,extinction,gsc_bin_index,series,plateNumber,NUMBER,versionId,AFLAGS,BFLAGS,ISO0,ISO1,ISO2,ISO3,ISO4,ISO5,ISO6,ISO7,npoints_local,rejectFlag,local_bin_index,seriesId,exposureNumber,solutionNumber,spatial_bin,mosaicNumber,quality,plateVersionId,magdep_bin,magcal_magdep,magcal_magdep_rms,ra_2,dec_2,RaPM,DecPM,A2FLAGS,B2FLAGS,timeAccuracy,maskIndex
420032611441005,9592.691,17448.742,-13.2348,300.858604,44.168336,12.305509,0.194676,12.04687,0.12538,2411313.525179,196749.2,-11.6888,-13.4059,3.5,3497.459,2586.949,83.25,0.164,3.6E-5,14.43,0.007178,3.2545,0.0,13.529458,0.135368,1.226218,-0.208713,0.466,143350054,i,83,404917,98,0,1349451776,146,132,109,87,69,44,22,7,49,0,1977,19,0,0,4,0,0,98,751,12.04687,99.0,300.858777,44.168095,2.5,-1.8,0,0,7.0E-4,0
420032611441005,2150.584,9974.128,-10.0121,300.861007,44.168506,12.290898,0.475294,11.94293,0.233778,2411521.710469,10112.36,-9.17,-10.1786,3.5,7366.088,268.2043,54.0,0.336,1.6E-5,10.66,0.005301,3.302,0.0,12.490591,0.219977,2.474816,-0.143988,0.471,143350054,i,1263,325545,98,8388608,1349387264,67,57,45,35,27,20,12,7,51,0,1106,19,0,0,4,0,0,98,-1,11.94293,99.0,300.858778,44.168095,2.5,-1.8,0,0,7.0E-4,0
420032611441005,1386.872,7421.593,-13.5818,300.858471,44.168136,12.493922,0.16166,12.090539,0.11545,2411610.664672,270854.6,-11.3527,-13.5145,4.15,3649.375,2217.263,-8.06,0.126,6.1E-5,16.26,0.008083,4.071,0.0,13.782643,0.113262,2.173406,-0.023039,0.42,143350054,i,1756,279549,98,0,1349453824,250,234,215,182,150,114,55,18,34,0,803,19,0,0,6,0,0,98,513,12.033554,0.115961,300.858778,44.168095,2.5,-1.8,0,0,7.0E-4,0
420032611441005,16285.952,7405.785,-13.4403,300.858679,44.168165,12.657599,0.183428,12.214586,0.125268,2411640.603145,237743.3,-11.2595,-13.4844,3.5,4501.103,1587.754,-31.13,0.45,5.9E-5,22.67,0.011258,4.1741,0.0,13.412768,0.174482,2.068233,0.032025,0.436,143350054,i,1893,140962,98,0,1349451776,241,229,210,183,162,134,91,49,31,0,846,19,0,0,6,1,0,98,531,12.214586,99.0,300.858778,44.168095,2.5,-1.8,0,0,7.0E-4,0
420032611441005,2254.405,17967.986,-12.9622,300.85629,44.170213,12.513639,0.530741,12.282817,0.212361,2411692.454424,153065.5,-11.247,-13.4808,5.14,3494.364,1590.137,-24.24,0.724,4.2E-5,23.86,0.011835,4.7317,0.0,13.127729,0.167439,1.901222,-0.201178,0.432,143350054,i,2302,874519,98,101711872,23988227,170,158,140,119,95,69,54,29,33,0,2006,19,0,0,7,0,0,98,741,12.345767,0.127304,300.858778,44.168095,2.5,-1.8,0,0,7.0E-4,0
420032611441005,8803.566,13332.874,-12.5879,300.858731,44.168124,12.879694,0.175334,12.349012,0.154794,2411698.539221,108436.8,-11.8493,-12.732,3.5,4287.643,2831.575,65.42,0.029,1.7E-5,7.38,0.003681,1.176,0.0,13.848745,0.162996,1.274707,-0.088274,0.598,143350054,i,2351,145695,98,0,1349451776,68,63,54,48,42,31,20,11,89,0,1525,19,0,0,1,0,0,98,655,12.349012,99.0,300.858778,44.168095,2.5,-1.8,0,0,7.0E-4,0
420032611441005,8590.3,13562.879,-13.2214,300.858851,44.167857,12.688363,0.120885,12.093728,0.073937,2411720.480651,194335.5,-11.5902,-13.3355,3.5,3853.717,2045.591,31.05,0.139,4.3E-5,13.37,0.006663,1.2917,0.0,13.5925,0.123016,1.155632,-0.032335,0.605,143350054,i,2513,778590,98,128,1349451776,174,164,149,129,102,74,47,26,58,0,1524,19,0,0,1,0,16,98,655,12.093728,99.0,300.858778,44.168095,2.5,-1.8,0,0,7.0E-4,0
420032611441005,8909.267,13530.812,-13.1174,300.858779,44.168306,12.775157,0.147837,12.105169,0.099723,2411746.448005,176585.8,-11.9053,-13.2058,3.5,3817.236,2929.031,60.53,0.303,3.3E-5,9.46,0.004718,1.2781,0.0,14.404112,0.166553,1.407206,-0.097602,0.749,143350054,i,2801,698065,98,0,1349451776,131,125,111,97,80,60,38,18,144,0,1525,19,0,0,1,0,0,98,655,12.105169,99.0,300.858779,44.168094,2.5,-1.8,0,0,7.0E-4,0
420032611441005,2929.56,12428.663,-11.4808,300.858786,44.168366,12.346955,2.332904,12.103347,99.0,2411986.572429,39113.92,-10.6404,-12.319,4.59,4128.319,1599.072,70.35,0.563,1.2E-5,15.9,0.007913,2.9648,0.0,12.651052,0.126694,1.143529,-0.182108,0.398,143350054,i,4197,1126779,98,33560576,1349386243,48,36,27,22,13,7,5,1,35,0,1408,19,0,0,4,0,0,98,-1,12.103347,99.0,300.858779,44.168094,2.5,-1.8,0,0,7.0E-4,0
420032611441005,3502.477,3105.442,-10.2924,300.856855,44.168182,12.681098,3.065646,12.251072,3.065646,2412041.450359,13090.51,-9.7117,-11.3089,5.94,3672.288,611.9609,18.28,0.448,8.0E-6,11.56,0.005741,4.7099,0.0,12.301345,99.0,99.0,-0.181415,0.404,143350054,i,4708,210614,98,302037120,1214906371,33,30,24,17,13,10,3,2,22,5,360,19,0,0,7,0,8,98,421,12.251072,99.0,300.858779,44.168094,2.5,-1.8,0,0,7.0E-4,0
