REFNumber,X_IMAGE,Y_IMAGE,MAG_ISO,ra,dec,magcal_iso,magcal_iso_rms,magcal_local,magcal_local_rms,ExposureDate,FLUX_ISO,MAG_APER,MAG_AUTO,KRON_RADIUS,BACKGROUND,FLUX_MAX,THETA_J2000,ELLIPTICITY,ISOAREA_WORLD,FWHM_IMAGE,FWHM_WORLD,plate_dist,Blendedmag,limiting_mag_local,magcal_local_error,dradRMS2,magcor_local,extinction,gsc_bin_index,series,plateNumber,NUMBER,versionId,AFLAGS,BFLAGS,ISO0,ISO1,ISO2,ISO3,ISO4,ISO5,ISO6,ISO7,npoints_local,rejectFlag,local_bin_index,seriesId,exposureNumber,solutionNumber,spatial_bin,mosaicNumber,quality,plateVersionId,magdep_bin,magcal_magdep,magcal_magdep_rms,ra_2,dec_2,RaPM,DecPM,A2FLAGS,B2FLAGS,timeAccuracy,maskIndex
420071661442322,8209.812,17887.17,-13.2193,301.818878,44.389132,12.423504,0.184064,11.958718,0.184064,2411313.525251,193956.6,-11.5503,-13.3145,3.99,3467.244,2217.525,-81.15,0.49,3.6E-5,19.62,0.009754,3.4506,0.0,12.100903,99.0,1.285971,-0.046385,0.462,143581029,i,83,416922,98,268443648,1349126144,145,142,127,111,87,68,46,24,24,1,2023,19,0,0,5,0,0,98,749,11.917283,0.122942,301.819116,44.389486,0.0,3.0,0,0,7.0E-4,0
420071661442322,795.421,10491.828,-9.2236,301.818689,44.389934,12.680125,2.555797,12.152594,2.555797,2411521.710404,4891.512,-8.873,-9.3224,3.84,7246.454,222.103,30.48,0.463,9.0E-6,8.26,0.004106,3.945,0.0,12.391173,99.0,99.0,-0.249599,0.474,143581029,i,1263,348534,98,268482688,1214906371,35,35,34,26,20,15,14,6,10,5,1152,19,0,0,7,0,8,98,-1,12.152594,99.0,301.819116,44.389487,0.0,3.0,0,0,7.0E-4,0
420071661442322,14876.31,7760.055,-13.6382,301.818844,44.388673,12.391041,0.181476,11.818221,0.107615,2411640.603203,285289.9,-11.5919,-13.7079,3.5,4914.531,2140.694,3.28,0.352,6.1E-5,21.2,0.010543,3.4684,0.0,13.73131,0.153915,1.379978,0.11992,0.433,143581029,i,1893,146526,98,0,1349453824,255,231,213,181,139,105,75,37,42,0,892,19,0,0,5,1,0,98,130,11.72905,0.153235,301.819116,44.389487,0.0,3.0,0,0,7.0E-4,0
420071661442322,7424.892,13776.14,-12.7613,301.819113,44.389453,12.671087,0.172115,12.1984,0.124136,2411698.539288,127209.8,-11.8344,-12.8559,3.5,4097.395,2873.165,-19.74,0.201,2.1E-5,9.39,0.004678,1.5342,0.0,13.90674,0.130573,1.249814,-0.129651,0.59,143581029,i,2351,151569,98,0,1349453824,85,77,71,55,45,35,23,8,49,0,1571,19,0,0,1,0,0,98,654,12.157495,0.13187,301.819116,44.389487,0.0,3.0,0,0,7.0E-4,0
420071661442322,7203.455,13984.688,-13.0975,301.819712,44.389659,12.79743,0.126688,12.184883,0.099203,2411720.480703,173381.9,-11.5151,-13.2805,3.57,3784.625,2127.247,75.94,0.195,3.9E-5,12.15,0.006055,1.6856,0.0,13.574588,0.106901,1.270202,0.003612,0.596,143581029,i,2513,802435,98,128,1349453824,158,146,135,112,88,63,31,12,154,0,1570,19,0,0,1,0,16,98,672,12.132121,0.094748,301.819116,44.389487,0.0,3.0,0,0,7.0E-4,0
420071661442322,7529.65,13967.533,-12.9675,301.81898,44.389297,12.972694,0.145167,12.277618,0.079471,2411746.44803,153817.9,-11.8259,-13.1048,4.04,3666.701,2614.489,69.24,0.26,3.1E-5,8.57,0.004275,1.6025,0.0,14.379024,0.161367,1.51044,-0.049869,0.734,143581029,i,2801,731272,98,0,1349451776,126,111,98,84,69,56,37,19,78,0,1571,19,0,0,1,0,0,98,654,12.277618,99.0,301.819116,44.389487,0.0,3.0,0,0,7.0E-4,0
420071661442322,3706.635,3394.969,-12.238,301.820627,44.39181,12.559386,0.519698,12.140476,0.519698,2412335.583816,78556.89,-11.1391,-13.2311,6.55,2953.534,1708.481,86.74,0.44,1.8E-5,14.65,0.007268,4.5176,0.0,12.511742,99.0,99.0,-0.335581,0.401,143581029,i,6786,86151,98,312516736,1080690690,74,69,60,56,38,24,17,5,17,5,360,19,0,0,7,0,16,98,421,12.073723,0.134463,301.819116,44.389489,0.0,3.0,0,0,7.0E-4,0
420071661442322,3268.955,13040.664,-12.9689,301.819544,44.389336,12.528914,0.200102,12.029068,0.091364,2412347.606641,154009.0,-11.6891,-13.1086,3.5,4421.158,2204.707,70.97,0.412,3.0E-5,15.37,0.00765,2.9167,0.0,13.722735,0.134231,1.444852,0.092274,0.402,143581029,i,6863,281820,98,128,1349453824,118,110,99,83,64,44,32,17,43,0,1459,19,0,0,3,0,17,98,642,11.996637,0.105772,301.819116,44.389489,0.0,3.0,0,0,7.0E-4,0
420071661442322,10090.745,12790.413,-10.2985,301.819021,44.389607,12.683542,1.730402,12.322606,99.0,2412350.591121,13164.88,-10.239,-10.8522,5.38,3860.692,944.913,66.96,0.412,5.0E-6,7.83,0.003902,1.1257,0.0,12.426274,0.207529,1.694702,-0.048815,0.4,143581029,i,6919,650973,98,14336,1349386243,19,18,17,14,13,9,7,3,60,0,1478,19,0,0,1,0,0,98,-1,12.322606,99.0,301.819116,44.389489,0.0,3.0,0,0,7.0E-4,0
420071661442322,10764.586,13245.083,-12.6956,301.819362,44.389381,12.400305,0.098709,11.980431,0.085088,2412360.590245,119737.7,-11.809,-12.8086,3.5,4046.101,2841.918,-61.98,0.349,2.9E-5,9.41,0.00469,1.5289,0.0,12.790126,0.094088,1.07081,0.021227,0.408,143581029,i,7092,508575,98,50331776,1349386240,118,101,75,52,40,29,22,11,55,0,1530,19,0,0,1,0,16,98,657,11.980431,99.0,301.819116,44.389489,0.0,3.0,0,0,7.0E-4,0
