2415010.493772	1899.972586	 0.00	 0.00	10.99	  0.00000	  0.00000	  0.0	0.000	ac00616	128	0	-1.000000
2415070.904888	1900.138096	 0.00	 0.00	11.71	  0.00000	  0.00000	  0.0	0.000	ac00727	98	0	-1.000000
2415100.877340	1900.220212	 0.00	 0.00	11.60	  0.00000	  0.00000	  0.0	0.000	ac00776	99	0	-1.000000
2415113.864784	1900.255794	12.26	 0.08	14.95	301.56495	 44.45737	-23.6	0.236	i25022	103	128	0.000700
2415125.839409	1900.288601	12.63	 0.14	14.23	301.56469	 44.45687	 -7.5	0.091	i25181	98	0	0.000700
2415129.836595	1900.299552	 0.00	 0.00	12.65	  0.00000	  0.00000	  0.0	0.000	ac00825	108	0	-1.000000
2415130.827632	1900.302267	 0.00	 0.00	11.50	  0.00000	  0.00000	  0.0	0.000	ac00830	108	0	-1.000000
2415140.761545	1900.329484	 0.00	 0.00	11.82	  0.00000	  0.00000	  0.0	0.000	ac00841	98	0	-1.000000
2415150.785754	1900.356947	12.62	 0.18	13.48	301.56448	 44.45752	-29.5	0.165	i25327	98	128	0.000700
2415161.781771	1900.387073	 0.00	 0.00	11.53	  0.00000	  0.00000	  0.0	0.000	ac00861	130	0	-1.000000
2415180.789451	1900.439149	 0.00	 0.00	11.81	  0.00000	  0.00000	  0.0	0.000	ac00879	99	0	-1.000000
2415210.741472	1900.521210	 0.00	 0.00	11.71	  0.00000	  0.00000	  0.0	0.000	ac00918	130	0	-1.000000
2415267.567486	1900.676897	 0.00	 0.00	11.58	  0.00000	  0.00000	  0.0	0.000	ac00987	127	0	-1.000000
2415267.615271	1900.677028	 0.00	 0.00	11.72	  0.00000	  0.00000	  0.0	0.000	ac00988	130	0	-1.000000
2415288.535772	1900.734345	 0.00	 0.00	11.55	  0.00000	  0.00000	  0.0	0.000	ac01016	130	0	-1.000000
2415289.518152	1900.737036	 0.00	 0.00	11.51	  0.00000	  0.00000	  0.0	0.000	ac01017	98	0	-1.000000
2415296.559783	1900.756328	12.29	 0.05	14.53	301.56490	 44.45724	 31.6	0.145	a04773	98	0	0.007500
2415297.593957	1900.759162	 0.00	 0.00	10.93	  0.00000	  0.00000	  0.0	0.000	ac01022	108	0	-1.000000
2415312.554853	1900.800150	12.34	 0.08	13.88	301.56477	 44.45721	 68.8	0.523	i25952	103	128	0.000700
2415326.561023	1900.838523	12.33	 0.07	14.34	301.56493	 44.45734	-85.1	0.557	i26005	103	128	0.000700
2415334.621219	1900.860606	12.23	 0.10	13.60	301.56513	 44.45734	 66.9	0.598	i26024	98	128	0.000700
2415513.790920	1901.351482	 0.00	 0.00	11.84	  0.00000	  0.00000	  0.0	0.000	ac01453	99	0	-1.000000
2415539.757326	1901.422623	 0.00	 0.00	11.93	  0.00000	  0.00000	  0.0	0.000	ac01496	98	0	-1.000000
2415553.777620	1901.461035	 0.00	 0.00	11.78	  0.00000	  0.00000	  0.0	0.000	ac01552	98	0	-1.000000
2415562.790444	1901.485727	 0.00	 0.00	11.23	  0.00000	  0.00000	  0.0	0.000	ac01572	130	0	-1.000000
2415563.823380	1901.488557	 0.00	 0.00	10.83	  0.00000	  0.00000	  0.0	0.000	ac01577	108	0	-1.000000
2415564.682486	1901.490911	 0.00	 0.00	11.29	  0.00000	  0.00000	  0.0	0.000	ac01578	98	0	-1.000000
2415565.708150	1901.493721	 0.00	 0.00	11.46	  0.00000	  0.00000	  0.0	0.000	ac01583	108	0	-1.000000
2415580.783542	1901.535023	 0.00	 0.00	11.75	  0.00000	  0.00000	  0.0	0.000	ac01614	98	0	-1.000000
2415581.779426	1901.537752	 0.00	 0.00	10.83	  0.00000	  0.00000	  0.0	0.000	ac01619	108	0	-1.000000
2415599.752786	1901.586994	 0.00	 0.00	12.31	  0.00000	  0.00000	  0.0	0.000	ac01635	108	0	-1.000000
2415605.775532	1901.603495	 0.00	 0.00	11.46	  0.00000	  0.00000	  0.0	0.000	ac01645	99	0	-1.000000
2415613.682703	1901.625158	 0.00	 0.00	11.58	  0.00000	  0.00000	  0.0	0.000	ac01661	99	0	-1.000000
2415613.687157	1901.625170	12.26	 0.07	14.85	301.56487	 44.45713	-89.5	0.179	i27325	98	128	0.000700
2415618.678747	1901.638846	 0.00	 0.00	11.14	  0.00000	  0.00000	  0.0	0.000	ac01671	99	0	-1.000000
2415624.693182	1901.655324	 0.00	 0.00	11.38	  0.00000	  0.00000	  0.0	0.000	ac01684	108	0	-1.000000
2415633.710854	1901.680030	 0.00	 0.00	10.93	  0.00000	  0.00000	  0.0	0.000	ac01713	98	0	-1.000000
2415636.742882	1901.688337	12.46	 0.16	13.65	301.56353	 44.45614	 88.7	0.553	ac01732	108	67108864	0.000700
2415647.625882	1901.718153	 0.00	 0.00	11.47	  0.00000	  0.00000	  0.0	0.000	ac01753	108	0	-1.000000
2415649.629078	1901.723641	 0.00	 0.00	11.77	  0.00000	  0.00000	  0.0	0.000	ac01761	99	0	-1.000000
2415653.665941	1901.734701	 0.00	 0.00	12.31	  0.00000	  0.00000	  0.0	0.000	ac01783	108	0	-1.000000
2415658.542521	1901.748062	 0.00	 0.00	12.39	  0.00000	  0.00000	  0.0	0.000	ac01804	98	0	-1.000000
2415661.636134	1901.756537	 0.00	 0.00	11.56	  0.00000	  0.00000	  0.0	0.000	ac01815	130	0	-1.000000
2415661.693616	1901.756695	 0.00	 0.00	12.29	  0.00000	  0.00000	  0.0	0.000	ac01816	98	0	-1.000000
2415662.571767	1901.759101	 0.00	 0.00	12.36	  0.00000	  0.00000	  0.0	0.000	ac01822	99	0	-1.000000
2415664.607859	1901.764679	 0.00	 0.00	11.30	  0.00000	  0.00000	  0.0	0.000	ac01834	130	0	-1.000000
2415664.648719	1901.764791	 0.00	 0.00	11.93	  0.00000	  0.00000	  0.0	0.000	ac01835	98	0	-1.000000
2415666.603784	1901.770147	 0.00	 0.00	11.84	  0.00000	  0.00000	  0.0	0.000	ac01850	108	0	-1.000000
2415673.567356	1901.789226	 0.00	 0.00	12.62	  0.00000	  0.00000	  0.0	0.000	ac01863	98	0	-1.000000
2415673.624441	1901.789382	12.46	 0.13	13.15	301.56605	 44.45677	-77.8	0.203	ac01864	108	0	0.000700
2415676.531292	1901.797346	12.50	 0.07	13.74	301.56489	 44.45696	 22.6	0.240	i27801	98	128	0.000700
2415676.572843	1901.797460	12.56	 0.10	13.58	301.56373	 44.45636	 40.2	0.258	i27804	98	128	0.000700
2415679.581101	1901.805702	 0.00	 0.00	11.72	  0.00000	  0.00000	  0.0	0.000	ac01891	99	0	-1.000000
2415682.559404	1901.813861	 0.00	 0.00	11.51	  0.00000	  0.00000	  0.0	0.000	ac01899	131	0	-1.000000
2415692.609666	1901.841396	 0.00	 0.00	12.00	  0.00000	  0.00000	  0.0	0.000	ac01949	99	0	-1.000000
2415693.470620	1901.843755	12.32	 0.15	12.86	301.56371	 44.45634	-25.5	0.247	ac01954	130	0	0.000700
2415699.470396	1901.860193	 0.00	 0.00	12.32	  0.00000	  0.00000	  0.0	0.000	ac01973	130	0	-1.000000
2415699.510747	1901.860303	12.36	 0.20	13.60	301.56566	 44.45714	-29.1	0.241	ac01974	99	0	0.000700
2415709.506113	1901.887688	 0.00	 0.00	12.11	  0.00000	  0.00000	  0.0	0.000	ac01983	130	0	-1.000000
2415709.556382	1901.887826	12.28	 0.20	13.30	301.56525	 44.45659	-59.8	0.332	ac01984	108	0	0.000700
2415717.455917	1901.909468	12.38	 0.14	13.84	301.56498	 44.45698	-51.6	0.199	ac02014	98	0	0.000700
2415720.497452	1901.917801	12.70	 0.21	13.35	301.56378	 44.45663	-67.1	0.284	ac02030	108	0	0.000700
2415723.519828	1901.926082	 0.00	 0.00	12.17	  0.00000	  0.00000	  0.0	0.000	ac02043	130	0	-1.000000
2415724.480046	1901.928712	 0.00	 0.00	10.98	  0.00000	  0.00000	  0.0	0.000	ac02051	98	0	-1.000000
2415803.920184	1902.146357	 0.00	 0.00	10.92	  0.00000	  0.00000	  0.0	0.000	ac02358	98	0	-1.000000
2415859.799486	1902.299451	 0.00	 0.00	10.82	  0.00000	  0.00000	  0.0	0.000	ac02498	99	0	-1.000000
2415885.793594	1902.370667	 0.00	 0.00	12.21	  0.00000	  0.00000	  0.0	0.000	ac02554	98	0	-1.000000
2415890.771978	1902.384307	 0.00	 0.00	12.17	  0.00000	  0.00000	  0.0	0.000	ac02567	99	0	-1.000000
2415891.789677	1902.387095	 0.00	 0.00	11.52	  0.00000	  0.00000	  0.0	0.000	ac02572	130	0	-1.000000
2415897.824543	1902.403629	 0.00	 0.00	10.82	  0.00000	  0.00000	  0.0	0.000	ac02578	108	0	-1.000000
2415900.729540	1902.411588	12.12	 0.16	12.91	301.57156	 44.45862	 86.3	0.623	ac02592	98	0	0.000700
2415901.796654	1902.414511	 0.00	 0.00	12.14	  0.00000	  0.00000	  0.0	0.000	ac02599	98	0	-1.000000
2415902.830628	1902.417344	 0.00	 0.00	11.76	  0.00000	  0.00000	  0.0	0.000	ac02601	98	0	-1.000000
2415921.634266	1902.468861	12.35	 0.10	13.69	301.56511	 44.45708	 47.7	0.374	i28910	98	128	0.000700
2415921.663354	1902.468941	12.24	 0.10	14.46	301.56475	 44.45708	-85.1	0.172	i28911	98	128	0.000700
2415921.722223	1902.469102	12.37	 0.09	14.26	301.56510	 44.45706	-77.1	0.141	i28912	98	128	0.000700
2415923.786102	1902.474756	 0.00	 0.00	11.97	  0.00000	  0.00000	  0.0	0.000	ac02639	98	0	-1.000000
2415923.819344	1902.474848	 0.00	 0.00	12.21	  0.00000	  0.00000	  0.0	0.000	ac02640	108	0	-1.000000
2415928.814510	1902.488533	12.20	 0.12	15.30	301.56497	 44.45727	 61.9	0.171	i28922	98	128	0.000700
2415932.724130	1902.499244	 0.00	 0.00	11.56	  0.00000	  0.00000	  0.0	0.000	ac02659	99	0	-1.000000
2415934.751565	1902.504799	 0.00	 0.00	12.26	  0.00000	  0.00000	  0.0	0.000	ac02664	108	0	-1.000000
2415945.641365	1902.534634	12.44	 0.11	14.48	301.56479	 44.45709	-20.8	0.282	a06032	98	1342210048	0.007500
2415947.706374	1902.540291	 0.00	 0.00	12.23	  0.00000	  0.00000	  0.0	0.000	ac02696	99	0	-1.000000
